comment,general_negative,general_neutral,general_positive,display_negative,display_neutral,display_positive,edit_negative,edit_neutral,edit_positive,feature_negative,feature_neutral,feature_positive,backup_negative,backup_neutral,backup_positive,update_negative,update_neutral,update_positive,stability_negative,stability_neutral,stability_positive,other_negative,other_neutral,other_positive
Sao lưu và lưu trữ ảnh rất tốt. Nhưng ko biết ảnh để trong đó có bị lộ không hay bên ad xem hết được bí mật,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng tốt nhưng từ khi cập nhật lên Android 10 thì không còn khử rung video được nữa. Mong NPH xem xét,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lưu ảnh thật tốt. Có những ảnh đã lâu đến mấy năm tưởng ko còn, khi cần tìm lại vẫn có Rất thú vị !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cảm ơn nhiều..nhà mạng cho tôi những trải nghiệm. Khúc xạ ánh sáng mầu tuyệt vời của bình minh rực rỡ,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thật tuyệt vời để có nơi lưu giữ ảnh kỷ niệm. Và đặc biệt không lo tốn bộ nhớ điện thoại.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rất thích, nhờ có Google photos mà mình đã lưu lại được nhiều kỷ niệm, cám ơn các nhà phát minh",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng này thật tuyệt vời. Nó giúp tôi lưu lại những bức ảnh của mình. Thật sự cảm ơn 😊😊,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rất tốt, nhưng không tạo được những ảnh cho từng nhóm riêng biệt để dễ tìm kiếm.",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Những tấm ảnh của tôi lưu trên gg ảnh tại sao lại ko thể tải xuống được nữa chứ!!,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng quá chán. Đưa ảnh lên cả loạt, mà muốn lấy về cứ phải từng cái. Kg theo album và ngày tháng của ảnh. Lúc cần xóa trên đám mây, lại xóa luôn cả trong máy. Đáng nhẽ phải tách biệt ra chứ. Nói chung là ứng dụng rất dở",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nho google photo ma nhung hinh anh cung nhu tai lieu toi muon luu giu luc can toi dieu co de su dung va dien thoai sam sung galaxy S6 bi hu bat ngo nhung du lieu ko duoc luu tru trong google da bi mat . Cung nhu da tao ra nhung album anh cho toi rat hay . Cảm ơn rất nhiều .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất thích có thể sao lưu hình ảnh và video thỏa thích không sợ mất,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sau khi cập nhật thì giờ sau khi chỉnh sửa ảnh không lưu được nữa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tính năng nhóm các khuôn mặt giống nhau nên được sửa chữa, có trường hợp :1 khuôn mặt giống nhau nhưng lại bị tách thành 2 khuôn mặt; trường hợp có khuôn mặt nhưng lại không được nhóm vào... Nên bổ sung chức năng để người dùng có thể thêm những khuôn mặt mà ứng dụng không nhận diện được, để thêm vào,. Ngoài ra, các tính năng khác rất tốt. Mong rằng phản hồi này của tôi giúp ích.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ok Luư dữ cái hình ảnh nào cũng đc rất ok 5sao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sao bản này ko có tính năng ổn định video là sao?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tôi thấy ứng dụng này lưu trữ đc nhiều mà thế lưu trữ đc lâu,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Khá hay nhưng thời gian hiện cho mỗi ảnh nhanh quá,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao luu tat ca hinh anh vi deo nhanh de dang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lưu giữ hình ảnh. Tự tạo dc những tấm ảnh đẹp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng này cũng thế, xin cảm ,một lần nữa xin cảm ơn",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quá hay không sợ mất ảnh kỷ niệm nữa hê hê hê,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ung dung re su dung .toi thay chap nhan duoc ok.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thật tuyệt vời. Cám ơn Google photo rất nhiều.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"-Khả năng sao lưu ảnh rất kém vd như tôi ms tải về 1 200 cái ảnh mà đợi nó hiện chữ đang sao lưu 1 2 tiếng mà chả thấy sao lưu đc cái nào,app của google mà lm ăn thế à cáu thật sự O_o - nên thêm chức năng tạo thư mục ( k ph tạo album) cho dễ quản lí -chia sẻ thì thêm chức năng chia sẻ qua ứng dụng bên thứ 3",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Ok dùng tốt lắm.. Ko tác hại gì cả.. Để anh lâu lâu ko mất..vẫn còn và tìm kiếm dễ dàng hơn,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng rất OK . ứng dụng google photo là nơi Lưu trữ ảnh video an toàn . Tôi rất thích,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất tiện cho việc lưu ảnh và video mà k tốn bộ nhớ máy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sau khi up andoid 10 tôi k thể lưu video chỉnh sửa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hữu ích trong cuộc sống và công việc gia đình công việc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cập nhật cái j mà ng ta quay bài học xong r nha, đồng bộ xong r nha r ktra hết r ms giải phóng, z mà vô coi lại vẫn tự xóa video của ng ta à, đề là ' ko thể phát video' r 'ko tìm thấy video' phiền lắm đấy. Bản cập nhật kiểu j cực tệ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Cần có thêm tính năng chỉnh sửa ảnh đánh dấu hình tròn,vuông..hoặc mũi tên.. thì tuyệt vời.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thật sự ngoài mong đợi. Xong sao bây giờ ko thể tải video hay hình ảnh về lại điện thoại đc. Mong ad xem xeta thế nào,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng khá ok có thể lưu tất cả hình ảnh hay vd lỡ đt có trục trặc hoặc mất dữ liệu vẫn co thể lên đây lấy lại!!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng rất tốt trong việc lưu lại ảnh. Nên thêm tính năng ẩn các ảnh có trong album đã tạo, không hiển thị trong ảnh chung đỡ rối",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thật sự cảm ơn photos Google rất nhiều nếu hk có ứng dụng này có lẻ những hình ảnh xưa cũ đã mất rồi..quan trọng là những kỉ niệm..,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ko xóa được ảnh trong điện thoại sao Vy app xoá rồi vẫn còn ở trong điện thoại còn lại hiện thị nhìu hơn trong điện thoại xóa bao nhiêu ánh thì lại gấp đôi ở trong đt ........ Nhà sx chỉnh lại ngay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nói chung mình hài lòng vì ứng dụng giúp lưu giữ những kỉ niệm.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Xem ảnh cứ toàn bị nhòe k vậy Xem mà tức thiệt ak Mong bên đầu tư xem xét lại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Nên thêm xóa ngày đi ;-; mấy cái ảnh mình xóa nó bị lưu ngày lại :v lúc tải ảnh nó vào hết ô của ảnh bị xóa :v công bằng???,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nếu có thể sử dụng miễn phí dung lượng lớn hơn thì sẽ ok hơn. Cứ bắt mua dung lượng. Hix,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cảm ơn ứng dụng này rất nhiều 😊 Vì đã lưu lại những kỷ niệm tủa tôi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cập nhật làm tôi cảm thấy khó sử dụng. Tôi ko tìm thấy album chia sẻ ở đâu.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sao cư mỗi lần sao lưu là bộ nhớ lại tăng nhiều đến thế đầy bộ nhớ luôn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Lưu ảnh trên thẻ nhớ SD , sửa ảnh lúc nào cũng bị lỗi ko lưu đc, bực lắm đấy!!!",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng xài rất tốt dễ dàng tìm thấy ảnh và video bằng 1lần nhấn.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ở bản trước đây khi view ảnh thì có thể view được rất nhiều ảnh một hàng có thể view đc mấy chục anh liền, đầy màn hình điện thoại thì có thể view được ảnh của vài tháng. Việc này rất hữu ích cho việc tìm ảnh khi số lượng ảnh nhiều. Còn bản hiện tại thì chỉ view được 4 ảnh 1 hàng và đầy màn hình điện thoại cũng chỉ đc khoảng 20-30 chiếc gây rất nhiều khó khăn trong việc tìm ảnh đã lưu trước đó",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ứng dụng càng cập nhật càng chán. Việc tìm ảnh giờ khó hơn trước rất nhiều :/,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
App Hay Có Cái Tính năng Lưu trữ Là Hay rồi Rảnh rỗi thì Deleted Photo :)),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cảm ơn nơi giúp tôi lưu giữ những bức ảnh của mình, thank you!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Các bạn cứ tải về đi sẽ biết còn tôi đánh giá 5 sao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ảnh để mình có thể lưu trữ được nhiều ảnh và video cần thiết,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng rất có ích cho những chiếc điện thoại không có bộ sưu tập,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luu lai that tuyet kg thieu chi tiet chu de luu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mong có phông nền màu tối. Phù hợp vs mắt và nhẹ nhàng,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yêu cầu sửa chữa ành rõ hơn anh và ứng dụng không đúng,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ok giúp ta không bị mất ảnh trong trường hợp lỡ tay xóa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng không thể chê, đáng giá 5 sao ***** nhưng Cập nhật hoài lười ghê",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Đổi mới tính năng làm hết ảnh rồi chán quá ứng dụng ạ?,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"Không sao lưu được, khi nhấn vào chỗ sao lưu thì photos bị dừng lại",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Không sao lưu được ảnh trong thư mục Facebook và Video Trimmer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mãi là kỉ niệm đẹp nhất của đời tôi,hôm nay ngày 25/09/2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tốt nhưng phần ổn định và lưu bản sao chậm quá !,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tôi rất thích thú ứng dụng này điều làm bổ ích,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sử dụng rất tiện nhưng vẫn tốn nhiều dung lượng,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Trải nghiệm rất tốt cho các thế hệ thỏa thích,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trên nokia 6.1 plus bị lỗi , phần album lúc hiện lúc không",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tôi đã dùng và rất nhanh và thuận tiện cho người dùng,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
rất hay & độc đáo nhiều lợi ích cho mọi người .,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sao lưu thì ổn đấy, nhưng đợt này mình chẳng hài lòng tí nào. Mình đã lưu ảnh từ một ứng dụng khác vào máy rồi và chờ gg photo sao lưu lại, tuy nhiên đến khi mình quay trở lại app gg photo thì không tìm thấy ảnh đã sao lưu đâu. Vậy là thế nào vậy ạ? Thế cuối cùng có sao lưu được hết không ạ? Mình cần gg photo để sao lưu lại ảnh vì mình thích lưu lại kỉ niệm (máy mình dung lượng ít nên không lưu được nhiều ảnh nên cần app sao lưu) thế nên giờ mà xóa ảnh đi thì mất công rồi.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng hay đấy,có thể thay đổi tong màu các kiểu,được.Các bạn nên tải xuống và sử dụng thử đi",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tìm kiếm hình ảnh của mình rất nhanh chóng và rất là thích khi được xem lại những hình ảnh củ của mình , cám ơn các bạn chúc các nhiều sức khỏe và nhiều niềm vui mỗi ngày",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng tuyệt vời cảm ơn ad đã tạo ra ứng dụng dù đã mất máy chỉ cần có gmail tất cả đều được lưu lại. Tuy xóa ở ngoài nhưng trong đây luôn có,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rất tiện ích ạ, nhưng nếu có chế độ nhận dạng ảnh trùng lặp hay thùng rác giữ được lâu thì tốt rất tuyệt vời ạ.",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng rất tốt giao diện rất dễ dùng. Nếu mà có thể sắp xếp thứ tự ảnh của mình theo ý thích thì sẽ tiện lợi hơn cho người dùng chứ không nên bắt buộc là phải theo ngày.,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nên có thêm tính năng sắp xếp theo dạng danh sách. Cả ngàn tấm ảnh mà để theo dạng lưới thì rối mắt lắm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mình bị virus làm hỏng thẻ nhớ, mai mắn nhờ có google photo đã tự động sao lưu ảnh, video. Cảm ơn nhiều !",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cảm ơn ứng dụng này thật tuyệt vời đã lưu lại cho tôi nhiều bức ảnh kỷ niệm đầy ý nghĩa !,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quá tuyệt vời, mình chúa nhà phát hành càng ngày càng đi xa hơn nữa, và cho người dùng cảm thấy tốt nhất .",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng có thể lưu video chỉnh sửa nhanh hơn được không ạ chứ mỗi lần sửa xong lưu rất lâu,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khi xem 1 video ko có nút ấn để tua video. Youtube có điều này rất tiền. Mong nhà sản xuất thêm.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cập nhật xong bị đổi tên thành Photos khó chịu với không dùng được ""Ổn định video""",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Là một ứng dụng thật sự hữu ích mà google mang đến cho người dùng! Cảm ơn google!,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng này lưu ảnh rất tốt nhưng đôi lúc hơi lỗi một xí nha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Lúc đầu thì rất gì và này nọ nhưng đến hôm nay tôi mới phát hiện ra CÓ NHỮNG BỨC ẢNH TÔI ĐÃ SAO LƯU TRONG GOOGLE PHOTO NHƯNG KHÔNG TÌM THẤY NỮA, mà toàn mấy ảnh cũ tôi đã tin lời cái app này giải phóng hết đi chứ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cắt vedeo bị lỗi ạ ko lưu bản sao được mong nhà phát hành sửa lỗi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Ứng dụng ko ra gì tôi sao lưu ảnh xong rồi bị mất hết ảnh luôn,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Mình muốn có thêm tính năng ảnh cách điệu để chỉnh ảnh. Đẹp vô cùng,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Một số hình ảnh mình tải về vẫn không hiện đầy đủ trong đây,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Quá lộn xộn, phiên bản mới ko như phiên bản cũ, phải mò tìm từng tệp một",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Quá thuận tiện cho những người sử dụng nhiều thiết bị thông minh 👍,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất hay và tui có thể lấy dc những hinh ảnh cua tôi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Google photo tự sao lưu thư mục y như apple thì hay.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ứng dụng rất tốt mọi người hãy tải về xài nha,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mất điện thoại thì hình ảnh, nhạc, tài liệu ...vv... Vẫn trong tài khoản nhé.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng này rất hữu ích, cảm ơn chương trình",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi muốn chia sẻ cho mọi người úng dụng này...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rất thích 👍....ko sợ lo bị mất ảnh...4năm rồi vẫn ok...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nâng cấp lên khó dùng và thiếu tíh năg ngày này năm xưa bằg 2 ảh gộp làm 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"tôi không hiểu gần đây kho ứng dụng này làm mất hết hình ảnh quá khứ cho nên tôi gỡ,nhưng nghĩ đến cái tiện lợi có lẽ nhà mạng gặp sự cố nên tôi tải lại mong khắc phục sự cố và nhớ xem giữ lại các hình ảnh cũ để làm kỷ niệm chứ cứ để mất như vậy không ổn",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Tức quá à, đi du lịch chụp tận 700 ảnh. Để tận 2 ngày tưởng lưu về hết rồi cái hồi mình xóa rồi vào không thấy ảnh đâu. Ôi kỷ niệm và ảnh đẹp của tôi đi tong hết",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Vô cùng tiện lợi, lại có thể hỗ trợ điện thoại lưu giữ hình ảnh và video. Có thể đồng bộ trên các thiết bị khác như máy tính và điện thoại khác. Cảm ơn google !",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Tôi muốn Google Photos có khoá bảo mật ---> để lưu trữ ảnh riêng tư lưu trữ ở điện thoại + khoá bảo mật lưu trữ ảnh riêng tư khi sao lưu dữ liệu lên Google Photos.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ứng dụng google foto rất tuyệt vời , mang lại cho cuộc sống nhiều ý nghĩa. Tôi yêu các bạn !",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ứng dụng rất hay . Những bức ảnh sao lưu cho dù mình mất máy hay hư máy. Mình chỉ cần nhớ . Cài đặc trước .lấy lại .ok,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sau khi sao lưu và dọn bộ nhớ thì k xem được video và ảnh bị trùng lặp lung tung,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Nếu có không sao tôi cũng đánh giá Thật sự phiên bản lần này tệ Thực sự tệ Quá là thậm tệ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Ko đủ tín nhiệm app này, cảm thấy mọi ảnh đăng lên bị xem trộm vậy :v",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sản phẩm này tôi sử dụng thấy tốvà tôi đã đánh giá năm sao cho sản phẩm này và giới thiệu cho bạn bè sử dụng sản phẩm này...,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mình thích dùng phiên bản cũ hơn. Đơn giản. Dễ tìm dễ xem các mục và albums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ứng dụng này có thể lưu trữ những ảnh đã xoá nên tôi rất thích !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nó đã cho tôi những kỉ niệm rất đáng nhớ và không quên được :)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ứng dụng này dùng để lưu trữ ảnh và video rất là OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Ứng dụng lưu dữ liệu rất tốt , đnhs giá cao hơn gg drive",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rất tuyệt vời xin chân thành cảm các bạn nhiều OK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ung dung rat kha thi va chinh sua hinh anh rat dep,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tôi đánh giá ứng dụng này rất cao vì nó rất hay,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tại sao o có thùng rác để biet hinh cũ còn o.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cảm ơn bạn vì bạn đã làm cho mình một đoạn phim nhẹ Google photos nhé 😂😂😂😁😁😁😁,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bố cục màn hình đã thay đổi. Tôi không muốn nó.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cái này càng ngày càng khó sử dụng... Cứ cặp nhật vài..,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cho tôi hỏi 1 chút .tôi sử dụng điện thoại vsmart live androi 10 .tại sao khi ổn định video lại không thể lưu được ạ ?trước khi cập nhật bản androi 10 thì máy tôi vẫn sử dụng tính năng ổn định video bình thường ạ ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Ứng dụng tốt nhưng khi không có wifi thì không xem rõ hình và không thể lưu hình. Mong khắc phục, không có mạng cũng có thể sử dụng bình thường",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Làm éo gì mà cứ cập nhật bản mới hoài vậy nhỉ. Cập nhật bản mới nhg ko có gì mới là sao mệt lw rồi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
